,Data,precipitacao_observada,Horario,Datetime,Piratin2_ws10,Piratin2_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Piratin2,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Piratin2,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-11 21:00:00,2021-08-11,0.0,21:00:00,2021-08-11 21:00:00,7.86078,238.621,6.3043,238.771,9.68267,238.607,7.049,239.804,7.67022,236.672,9.56073,239.514,6.21905,239.696,9.6173,237.643,7.12729,236.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8606,19.782,20.7956,20.7871,19.7131,20.8578,20.1159,20.6893,19.9439
2021-08-11 22:00:00,2021-08-11,0.0,22:00:00,2021-08-11 22:00:00,7.61746,236.504,5.84195,232.636,8.59505,241.227,6.45157,239.782,7.29873,233.733,8.46859,244.236,5.97106,233.934,8.54861,238.44,6.45953,231.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2413,19.7131,20.6089,20.6857,19.9801,20.674,20.0848,20.5132,19.9103
2021-08-11 23:00:00,2021-08-11,0.0,23:00:00,2021-08-11 23:00:00,6.82395,239.726,5.38602,238.08,7.66837,239.968,5.78858,240.858,6.66402,237.991,7.58057,240.532,5.10675,239.606,7.7275,240.102,6.01724,234.079,1.33148e-10,4.94192e-07,7.77344e-11,5.96453e-09,8.76367e-12,3.68812e-09,7.82165e-06,0.0,8.37536e-10,20.2896,19.7588,20.6918,20.7348,20.0319,20.7514,19.8814,20.593,19.9539
2021-08-12 00:00:00,2021-08-12,0.0,00:00:00,2021-08-12 00:00:00,2.70829,97.4095,3.04542,104.257,4.82978,106.342,2.44091,101.756,3.24772,95.0091,5.27195,107.569,2.51809,102.701,4.32748,106.007,3.25259,101.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.486,20.5233,20.4532,20.4949,20.4764,20.463,20.5312,20.4428,20.5146
2021-08-12 01:00:00,2021-08-12,0.0,01:00:00,2021-08-12 01:00:00,4.83534,258.396,2.7422,261.199,6.58594,256.112,4.50784,257.479,4.38328,256.722,6.58301,256.591,3.72938,260.004,6.47915,255.339,2.88316,258.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9759,18.6293,20.4641,20.5563,19.7353,20.5202,19.8464,20.3555,19.1683
2021-08-12 02:00:00,2021-08-12,0.0,02:00:00,2021-08-12 02:00:00,5.04397,258.471,3.30603,260.511,6.41932,256.096,4.48664,260.085,4.61167,256.488,6.35457,258.197,3.62249,261.606,6.36825,253.817,3.36989,260.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8917,19.4102,20.4554,20.3695,19.6701,20.4788,19.7961,20.373,19.5976
2021-08-12 03:00:00,2021-08-12,5.0,03:00:00,2021-08-12 03:00:00,4.81975,240.508,4.14374,240.622,5.29514,235.866,4.39117,240.937,4.21643,239.298,5.73959,233.034,4.15538,243.271,4.80678,235.765,4.27508,239.494,3.26862e-05,2.78094e-06,0.000773278,0.000390699,6.93246e-08,0.0036543,5.10225e-05,3.55119e-06,1.75688e-08,20.1146,19.6339,20.591,20.5731,19.9016,20.6409,19.9712,20.4765,19.8151
2021-08-12 04:00:00,2021-08-12,2.0,04:00:00,2021-08-12 04:00:00,3.95498,231.692,3.32774,227.947,4.7091,233.992,3.21186,232.555,3.94308,231.016,4.55163,234.162,2.51962,227.696,4.67157,234.641,3.83857,230.886,0.574049,2.21529,0.0714218,0.0668356,2.12032,0.0218779,0.470974,0.795947,3.62028,19.9549,19.4387,20.4775,20.288,19.7033,20.5531,18.8293,20.3513,19.6057
2021-08-12 05:00:00,2021-08-12,0.0,05:00:00,2021-08-12 05:00:00,4.09381,235.312,2.72623,240.818,4.53821,238.164,3.32074,235.631,3.90068,238.285,4.62308,238.948,2.1986,241.645,4.5377,239.1,3.44075,245.849,0.958409,2.53053,0.203736,0.249366,2.32714,0.10147,0.565392,0.888444,3.82502,19.7234,19.1805,20.327,20.1331,19.5697,20.3709,18.3346,20.201,19.4356
2021-08-12 06:00:00,2021-08-12,0.0,06:00:00,2021-08-12 06:00:00,1.1125,294.367,1.15804,316.45,3.41416,237.025,1.20756,291.146,1.09628,289.961,3.54861,236.427,1.43316,313.249,3.09044,239.607,1.03065,313.372,1.00572,3.04013,0.229336,0.508641,2.33078,0.29436,1.31925,0.898582,3.84225,17.9115,18.3148,20.1419,19.9143,19.113,20.2238,18.5276,19.9901,18.8972
2021-08-12 07:00:00,2021-08-12,1.0,07:00:00,2021-08-12 07:00:00,0.931166,110.644,0.781476,72.1082,2.10795,134.295,0.184188,85.071,1.70219,123.678,1.78366,134.162,0.517148,342.903,2.5822,138.077,1.3157,97.4413,4.31556,4.63037,4.90669,4.05299,3.77876,5.44651,4.34088,3.5638,4.24079,19.5443,18.9673,20.3392,19.9584,19.4468,20.3777,19.3012,20.2486,19.1981
2021-08-12 08:00:00,2021-08-12,0.0,08:00:00,2021-08-12 08:00:00,2.15539,65.6988,2.05927,79.0429,2.4604,44.1091,1.21167,52.5675,2.75243,72.6584,1.727,33.452,1.50604,60.5366,2.96214,56.0853,2.60668,86.1329,8.1295,10.2219,5.95899,10.5267,5.46658,8.54056,10.3267,3.9558,8.27985,19.1223,18.7586,19.6207,19.5681,18.9695,19.6737,19.1175,19.5788,18.954
2021-08-12 09:00:00,2021-08-12,0.0,09:00:00,2021-08-12 09:00:00,2.26556,80.1309,2.67213,90.8907,4.29852,102.723,1.83688,75.1548,2.32925,87.1591,4.1257,100.019,2.06767,88.8758,4.44763,105.211,2.60482,87.5553,9.30134,10.9612,7.01251,12.2643,6.0498,10.4065,11.1339,4.64365,9.04709,19.0511,18.6516,20.046,19.5643,18.9351,19.992,18.9246,20.0072,18.8634
2021-08-12 10:00:00,2021-08-12,0.0,10:00:00,2021-08-12 10:00:00,2.70829,97.4095,3.04542,104.257,4.82978,106.342,2.44091,101.756,3.24772,95.0091,5.27195,107.569,2.51809,102.701,4.32748,106.007,3.25259,101.369,14.0968,10.3911,9.24643,14.3917,11.4774,11.8134,9.26615,7.42999,9.89944,19.3713,18.9002,20.3004,20.0698,19.1694,20.482,19.2431,20.0591,19.082
2021-08-12 11:00:00,2021-08-12,0.0,11:00:00,2021-08-12 11:00:00,5.09258,112.656,4.17651,111.589,6.98965,113.915,3.74753,109.074,5.80609,115.311,6.28228,112.704,3.53034,108.98,7.5911,115.381,4.79376,112.197,9.95746,4.59864,8.12765,7.7888,9.65064,8.69554,3.3481,6.99111,5.77044,19.7099,19.1662,20.4312,20.2884,19.4621,20.4891,19.4896,20.3086,19.3304
2021-08-12 12:00:00,2021-08-12,0.0,12:00:00,2021-08-12 12:00:00,4.91609,107.875,4.07096,111.021,6.34875,105.737,4.04226,106.387,5.12785,109.28,5.89645,106.247,3.98096,108.203,6.83021,106.561,4.19786,111.969,9.18059,3.5595,7.25906,6.1567,9.57232,6.86802,1.93848,6.47852,5.26808,19.6951,19.1711,20.3522,20.2902,19.4647,20.4092,19.6022,20.2449,19.351
2021-08-12 13:00:00,2021-08-12,0.0,13:00:00,2021-08-12 13:00:00,4.9449,109.157,4.31768,114.501,5.65822,104.439,4.07619,108.707,4.95476,109.803,5.48996,104.913,4.15694,112.298,5.78239,105.118,4.46983,114.911,0.50425,0.324776,0.2918,0.421267,0.579533,0.302027,0.313999,0.240728,0.402866,20.1348,19.6426,20.4777,20.6623,19.8523,20.5485,20.0281,20.3545,19.7703
2021-08-12 14:00:00,2021-08-12,1.0,14:00:00,2021-08-12 14:00:00,5.35766,107.086,4.76414,112.771,5.9727,108.669,4.38679,104.992,5.51009,110.544,5.82487,102.076,4.54543,112.324,6.48615,115.028,4.98757,112.2,0.445312,0.211821,0.225971,0.367941,0.511616,0.246174,0.154908,0.19511,0.288301,20.417,19.8912,20.4093,21.0067,20.0924,20.6056,20.2608,20.1664,20.076
2021-08-12 15:00:00,2021-08-12,0.0,15:00:00,2021-08-12 15:00:00,5.76263,111.7,5.00464,112.348,6.7082,109.897,4.68869,109.369,6.0357,113.381,6.42555,109.335,4.89926,110.353,7.06457,110.157,5.30084,113.075,0.0030098,0.0019989,0.0146732,0.0026989,0.00307465,0.0113335,0.00336933,0.0102539,0.00619316,20.5137,20.0417,20.4591,21.1484,20.1914,20.5896,20.4803,20.2946,20.1861
2021-08-12 16:00:00,2021-08-12,0.0,16:00:00,2021-08-12 16:00:00,5.96009,114.426,5.18989,116.773,6.66641,111.254,4.84691,113.518,6.18333,115.512,6.44551,110.763,4.98194,116.019,6.94925,112.209,5.53777,117.195,0.000295639,0.00194931,0.0,0.000823975,5.72205e-05,0.0,0.00497818,0.000554085,0.000370026,20.5485,20.2208,20.3791,21.0944,20.2741,20.4909,20.4326,20.2306,20.2396
2021-08-12 17:00:00,2021-08-12,0.0,17:00:00,2021-08-12 17:00:00,6.40052,116.114,5.69276,117.833,7.21164,111.723,5.16323,114.437,6.64767,117.42,6.97548,111.704,5.41188,115.741,7.46014,112.096,5.99823,120.11,0.000295639,0.000648499,0.0,0.000823975,5.72205e-05,0.0,0.00189686,0.000554085,0.000135422,20.6442,20.8961,20.4734,21.335,20.2467,20.5965,21.1741,20.3237,20.4341
2021-08-12 18:00:00,2021-08-12,0.0,18:00:00,2021-08-12 18:00:00,7.05717,113.081,6.25188,115.638,7.63597,109.625,5.71853,111.293,7.38054,114.408,7.32764,108.756,5.98804,114.116,8.05155,110.428,6.76911,116.197,0.000295639,0.000648499,0.0,0.000823975,5.72205e-05,0.0,0.00189686,0.0,0.000135422,20.9425,20.3871,20.5807,21.6077,20.8064,20.7296,20.7068,20.3909,20.7098
2021-08-12 19:00:00,2021-08-12,0.0,19:00:00,2021-08-12 19:00:00,7.15065,111.415,6.37373,115.518,7.8144,107.902,5.82667,110.439,7.41268,112.598,7.55148,107.596,5.99284,113.972,8.17377,108.749,6.97198,116.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8424,20.2967,20.5388,21.4211,20.4831,20.6571,20.47,20.3822,20.4552
2021-08-12 20:00:00,2021-08-12,0.0,20:00:00,2021-08-12 20:00:00,6.80923,108.087,5.81727,113.972,7.77445,103.758,5.61591,107.12,7.16853,109.375,7.40989,104.054,5.29741,111.818,8.29597,104.465,6.49577,114.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0914,19.591,20.5161,20.9099,19.7824,20.597,19.999,20.3897,19.7081
2021-08-12 21:00:00,2021-08-12,0.0,21:00:00,2021-08-12 21:00:00,6.51539,107.151,5.42426,112.711,7.73289,103.025,5.43542,105.367,6.7177,108.597,7.27428,102.613,5.05737,109.801,8.20084,104.23,5.77001,113.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9456,19.4681,20.5321,20.7363,19.7253,20.6003,19.8609,20.4174,19.6227
2021-08-12 22:00:00,2021-08-12,0.0,22:00:00,2021-08-12 22:00:00,6.8065,105.348,5.69995,110.886,8.12352,101.579,5.52637,103.481,7.00334,107.379,7.59421,101.257,5.20292,107.934,8.59536,103.186,5.93634,111.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0033,19.498,20.5802,20.6987,19.7788,20.6458,19.8232,20.4673,19.6407
2021-08-12 23:00:00,2021-08-12,0.0,23:00:00,2021-08-12 23:00:00,6.16028,100.614,5.36858,105.065,7.98569,99.1329,5.06148,98.8488,6.66648,103.005,7.4082,99.0919,4.82354,101.692,8.7254,100.739,5.87448,105.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9625,19.463,20.5988,20.6628,19.7681,20.6615,19.8278,20.4865,19.6197
2021-08-13 00:00:00,2021-08-13,0.0,00:00:00,2021-08-13 00:00:00,5.65642,90.9792,4.88743,96.4903,7.19684,89.0064,5.05967,88.3371,5.60666,93.2182,6.93279,89.1846,4.55357,91.4085,7.5787,90.2559,4.98384,97.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0061,20.008,20.0056,20.0292,19.9818,20.0291,20.0306,19.981,19.9841
2021-08-13 01:00:00,2021-08-13,0.0,01:00:00,2021-08-13 01:00:00,4.37006,94.1667,4.265,100.349,5.97288,91.6152,3.33603,89.8353,4.76383,96.7648,5.37866,90.5477,3.8483,95.8097,6.59428,94.121,4.52072,101.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5153,18.9504,20.1559,20.0297,19.3058,20.2109,19.3253,20.0537,19.1724
2021-08-13 02:00:00,2021-08-13,0.0,02:00:00,2021-08-13 02:00:00,3.88745,78.9147,4.4186,90.2511,4.99846,79.3755,2.90872,73.5522,4.44561,83.1362,4.92887,82.4163,3.9988,85.6577,5.38294,80.9667,4.80148,89.8515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4965,18.9428,20.2281,20.0495,19.3127,20.3211,19.2727,20.1066,19.1867
2021-08-13 03:00:00,2021-08-13,0.0,03:00:00,2021-08-13 03:00:00,5.55959,102.876,4.69957,105.848,7.80801,101.765,4.58248,101.046,5.71308,103.897,7.22229,102.309,4.17165,103.082,8.43532,102.356,4.9086,105.749,0.533103,0.813628,0.367775,0.555463,0.499353,0.338046,1.02528,0.396853,0.619714,19.5275,19.0026,20.2481,20.155,19.3264,20.3321,19.3214,20.1211,19.2203
2021-08-13 04:00:00,2021-08-13,0.0,04:00:00,2021-08-13 04:00:00,6.58555,104.506,5.86528,109.687,8.75964,102.249,5.14501,102.487,7.03215,105.962,8.18416,102.11,5.34759,107.112,9.34443,103.709,6.17543,109.482,0.753495,1.08618,0.607893,0.855987,0.684087,0.615422,1.37805,0.648043,0.848419,19.3542,18.7485,20.1188,19.9216,19.1714,20.1642,19.0871,20.022,18.9372
2021-08-13 05:00:00,2021-08-13,0.0,05:00:00,2021-08-13 05:00:00,7.29258,110.482,6.5676,113.513,9.57956,107.95,5.74761,109.588,7.73087,111.284,8.98259,108.203,6.13345,112.35,10.1884,108.577,6.91387,112.81,2.0993,1.76316,2.3464,1.92348,1.97858,2.06566,1.94449,2.29184,1.55348,19.0429,18.4727,19.8035,19.6326,18.8352,19.863,18.8219,19.6949,18.6952
2021-08-13 06:00:00,2021-08-13,0.0,06:00:00,2021-08-13 06:00:00,7.00302,100.813,6.33699,106.073,9.12348,99.2715,5.3192,99.2647,7.60782,102.272,8.40444,99.4523,5.53495,103.796,9.8881,100.541,6.95736,105.218,2.86946,1.95947,3.4508,2.46247,2.72394,2.95606,1.77879,3.39361,1.96087,19.0934,18.5305,19.8989,19.7291,18.8838,19.9575,18.8818,19.7885,18.7396
2021-08-13 07:00:00,2021-08-13,0.0,07:00:00,2021-08-13 07:00:00,5.73414,99.6739,5.75923,104.105,8.48281,96.5036,4.31203,96.9073,6.58071,101.234,7.83482,96.1749,5.31305,100.171,9.25692,98.0855,6.17685,103.971,2.65169,1.68974,3.2113,2.16541,2.54444,2.6803,1.42932,3.14272,1.73683,19.1601,18.6138,19.9883,19.8141,18.9629,20.049,18.9629,19.8818,18.8174
2021-08-13 08:00:00,2021-08-13,0.0,08:00:00,2021-08-13 08:00:00,6.17554,92.377,5.2378,98.0932,7.57926,89.045,5.19848,90.03,6.25302,94.2035,7.11703,88.8992,4.3614,94.7072,8.12527,90.7134,5.78616,97.0435,1.2995,0.96568,1.46366,1.08954,1.24385,1.23003,0.787777,1.45625,1.00484,19.2002,18.6334,20.1057,19.9069,18.9986,20.1614,18.9503,19.9979,18.8419
2021-08-13 09:00:00,2021-08-13,0.0,09:00:00,2021-08-13 09:00:00,5.53372,93.3248,4.64234,100.452,7.13558,90.0069,4.85525,90.7377,5.91759,95.0659,6.5834,89.8825,4.16752,95.7428,7.75912,91.6894,5.09582,100.315,0.00267029,0.00299954,0.00071764,0.00366592,0.00524902,0.00204992,0.00375152,0.000319242,0.00486803,18.4443,18.1246,19.9726,19.7482,18.4994,20.0284,18.5145,19.8738,18.2878
2021-08-13 10:00:00,2021-08-13,0.0,10:00:00,2021-08-13 10:00:00,5.65642,90.9792,4.88743,96.4903,7.19684,89.0064,5.05967,88.3371,5.60666,93.2182,6.93279,89.1846,4.55357,91.4085,7.5787,90.2559,4.98384,97.3868,5.22137e-05,0.000180006,9.20296e-05,0.000203133,1.52588e-05,0.000427008,0.000447512,1.52588e-05,0.000203848,18.9601,18.4476,20.0262,19.8021,18.856,20.0795,18.5876,19.9208,18.6615
2021-08-13 11:00:00,2021-08-13,0.0,11:00:00,2021-08-13 11:00:00,5.21621,84.8506,5.55092,91.7775,6.52839,81.72,4.05977,79.8138,5.70704,88.1597,5.88948,79.373,5.06385,86.6655,7.24817,84.7983,5.99926,92.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3357,18.7843,20.0982,20.0042,19.1049,20.1783,19.2067,19.9756,18.9707
2021-08-13 12:00:00,2021-08-13,0.0,12:00:00,2021-08-13 12:00:00,7.10571,86.0091,6.2847,90.5206,8.04772,82.7382,5.62217,84.0921,7.2665,87.7662,7.60457,82.1055,6.04732,87.7769,8.50933,84.5067,6.52928,90.2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7047,20.1734,20.5125,20.8014,20.2934,20.5941,20.3892,20.3873,19.9234
2021-08-13 13:00:00,2021-08-13,0.0,13:00:00,2021-08-13 13:00:00,7.14132,90.5158,6.00675,94.7824,7.2404,90.6296,5.87308,89.4091,7.12046,91.1786,6.90582,90.5976,6.09171,93.4592,7.5491,91.6039,6.15279,93.3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2774,20.6311,20.6465,21.6766,21.0402,20.7237,20.9436,20.5233,20.9214
2021-08-13 14:00:00,2021-08-13,0.0,14:00:00,2021-08-13 14:00:00,6.76441,95.0354,6.0217,95.6021,7.87077,102.302,5.3524,92.6034,7.03027,97.6987,7.25201,100.598,5.72769,93.3861,8.61668,104.819,6.42064,95.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3412,20.8204,20.8146,21.8425,21.123,20.9827,21.0281,20.5955,21.1351
2021-08-13 15:00:00,2021-08-13,0.0,15:00:00,2021-08-13 15:00:00,8.16713,108.87,6.43428,107.42,9.88979,107.565,6.53449,107.342,8.4859,109.972,9.38621,106.901,6.25028,105.807,10.4256,108.171,6.88785,108.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4246,21.6105,20.5575,21.9157,21.0694,20.7638,21.7652,20.3252,21.7663
2021-08-13 16:00:00,2021-08-13,0.0,16:00:00,2021-08-13 16:00:00,9.21353,109.192,7.47392,110.513,10.6793,107.19,7.40766,107.803,9.57217,110.287,10.2856,106.652,7.20388,108.483,11.1761,108.007,8.21825,111.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5242,20.9078,20.4894,21.9762,21.311,20.6778,21.3067,20.2677,21.4759
2021-08-13 17:00:00,2021-08-13,0.0,17:00:00,2021-08-13 17:00:00,9.84361,109.954,8.06379,111.623,11.2825,107.008,7.92783,108.945,10.0564,110.512,10.8402,107.027,7.79635,109.733,11.8056,107.416,8.63024,111.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1688,20.8729,20.3968,21.8299,20.3503,20.5713,21.3187,20.1989,20.6555
2021-08-13 18:00:00,2021-08-13,0.0,18:00:00,2021-08-13 18:00:00,9.91538,107.406,8.21643,109.654,11.2889,104.42,7.98346,106.016,10.3749,108.269,10.8429,104.209,7.96133,107.365,11.8882,105.186,9.11327,110.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7244,20.1465,20.4117,21.4038,20.6177,20.5442,20.6465,20.2417,20.8012
2021-08-13 19:00:00,2021-08-13,0.0,19:00:00,2021-08-13 19:00:00,9.66095,106.367,8.03122,109.006,11.2595,103.903,7.63031,104.943,10.1168,107.449,10.6115,103.948,7.64428,106.493,12.0322,104.604,8.82688,109.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2143,19.6163,20.3217,20.8954,19.799,20.4249,20.0652,20.1759,19.8042
2021-08-13 20:00:00,2021-08-13,0.0,20:00:00,2021-08-13 20:00:00,9.24113,103.676,7.50827,106.668,11.0529,101.54,7.41605,101.988,9.49569,105.058,10.4624,101.357,7.26844,103.952,11.7034,102.592,8.02259,107.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0033,19.4286,20.3324,20.643,19.6866,20.4119,19.8447,20.2065,19.6441
2021-08-13 21:00:00,2021-08-13,0.0,21:00:00,2021-08-13 21:00:00,8.78791,103.759,6.94942,107.433,10.693,101.227,6.94609,102.218,9.12215,104.744,10.047,101.296,6.67112,104.819,11.436,102.174,7.40255,107.229,0.0,0.0,1.57356e-05,1.7643e-05,0.0,9.27448e-05,0.0,0.0,0.0,19.8553,19.2449,20.3022,20.4543,19.5668,20.3766,19.6521,20.1796,19.4668
2021-08-13 22:00:00,2021-08-13,0.0,22:00:00,2021-08-13 22:00:00,8.21366,101.842,6.66633,106.055,9.96915,99.6827,6.46939,99.8723,8.6261,103.327,9.33841,99.7343,6.33431,102.92,10.7626,100.677,7.1989,106.438,2.93255e-05,3.93391e-05,0.00014925,0.000324011,0.0,0.000806093,0.000218391,1.5974e-05,0.0,19.6794,19.0401,20.167,20.2271,19.4119,20.2272,19.4292,20.0557,19.2814
2021-08-13 23:00:00,2021-08-13,0.0,23:00:00,2021-08-13 23:00:00,8.43205,105.14,6.55486,107.748,10.8296,104.33,6.70486,102.551,8.76326,107.074,10.2237,103.644,6.33837,103.879,11.5309,105.743,7.10756,108.446,0.00728965,0.00966287,0.0101862,0.0162697,0.00374556,0.0266416,0.0190477,0.00405574,0.00482297,19.3506,18.8067,19.8361,19.8943,19.0753,19.9065,19.1983,19.7108,19.0388
2021-08-14 00:00:00,2021-08-14,0.0,00:00:00,2021-08-14 00:00:00,4.3191,91.8163,4.42608,99.5837,6.18433,90.426,3.41279,87.9555,4.8349,94.4257,5.53504,90.4799,3.90082,94.7482,6.90289,92.0935,4.88803,99.8468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8955,18.8992,18.8927,18.9112,18.8788,18.909,18.9142,18.8756,18.8832
2021-08-14 01:00:00,2021-08-14,0.0,01:00:00,2021-08-14 01:00:00,8.55418,109.269,6.72772,111.276,10.736,106.843,6.84213,106.865,8.59993,110.835,10.3211,106.409,6.51214,108.095,11.1283,108.342,6.62516,111.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6147,18.0273,19.2792,19.1525,18.3857,19.3286,18.4179,19.1786,18.2526
2021-08-14 02:00:00,2021-08-14,0.0,02:00:00,2021-08-14 02:00:00,7.94111,110.844,6.55911,114.65,9.96786,107.473,6.19368,109.889,8.28003,111.479,9.21311,107.689,6.06193,113.784,10.669,108.505,6.82993,112.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2045,17.6136,18.9504,18.8247,17.9558,19.0037,17.9924,18.839,17.8249
2021-08-14 03:00:00,2021-08-14,0.0,03:00:00,2021-08-14 03:00:00,7.72932,108.418,6.62374,111.702,9.74974,106.481,5.98936,106.886,8.10317,109.806,8.99724,106.723,5.85842,109.253,10.4755,107.485,7.09697,111.81,4.10875,3.70897,3.41546,3.5519,4.05587,3.45371,2.53837,3.30529,4.21301,18.3031,17.6978,19.0952,18.9259,18.0681,19.151,18.0851,18.9843,17.8861
2021-08-14 04:00:00,2021-08-14,0.0,04:00:00,2021-08-14 04:00:00,6.61342,106.374,5.8193,112.986,8.9209,104.154,5.16043,105.021,7.02285,107.697,8.13502,103.649,5.23718,110.474,9.74148,106.322,6.16533,112.605,4.65148,4.08921,3.81224,3.83028,4.69469,3.69903,2.72295,3.73209,4.75344,18.3391,17.7949,19.1136,18.9683,18.1013,19.1719,18.174,19.0056,17.9843
2021-08-14 05:00:00,2021-08-14,0.0,05:00:00,2021-08-14 05:00:00,6.65676,107.613,5.53979,109.589,9.26828,107.189,5.35606,105.728,7.01241,109.151,8.6783,107.012,5.21504,106.432,9.9536,108.469,5.84589,110.105,0.781363,0.690282,0.756947,0.495583,0.946977,0.5721,0.41873,0.875734,0.888776,18.3459,17.7855,19.1415,18.9348,18.1275,19.1942,18.1605,19.03,17.9883
2021-08-14 06:00:00,2021-08-14,0.0,06:00:00,2021-08-14 06:00:00,6.72287,101.315,5.64804,104.512,9.40927,100.738,5.42989,99.8052,6.96465,102.395,8.94699,101.25,5.3156,101.707,9.87329,101.38,5.89834,104.217,0.814488,0.569523,0.787448,0.472902,0.951168,0.498342,0.349448,0.898471,0.76474,18.4466,17.8539,19.2988,19.0446,18.2451,19.3432,18.2133,19.2007,18.0686
2021-08-14 07:00:00,2021-08-14,0.0,07:00:00,2021-08-14 07:00:00,6.52197,105.589,5.1678,108.206,8.68747,103.531,5.18023,105.274,6.65223,105.224,8.26489,104.998,4.71521,105.965,8.97585,103.877,5.30386,106.968,0.297054,0.229201,0.406852,0.23848,0.328298,0.288664,0.230501,0.479268,0.251711,18.5499,17.9697,19.2999,19.1177,18.3417,19.3633,18.3232,19.1848,18.1815
2021-08-14 08:00:00,2021-08-14,0.0,08:00:00,2021-08-14 08:00:00,6.66083,103.675,5.49751,106.987,8.89976,102.89,5.44887,102.641,6.88316,104.408,8.35439,103.248,5.04632,105.17,9.5299,103.664,5.87544,106.029,0.67165,0.866539,0.458713,0.558505,0.812644,0.35824,0.748446,0.621469,1.1295,18.0372,17.459,18.9017,18.6716,17.8248,18.9465,17.8206,18.81,17.6758
2021-08-14 09:00:00,2021-08-14,0.0,09:00:00,2021-08-14 09:00:00,5.75552,97.3169,4.85488,100.957,8.49422,97.6374,4.66019,95.2368,6.05927,98.4884,7.86761,98.0471,4.54828,97.664,9.10575,98.4528,5.11178,100.052,0.732323,1.01716,0.417461,0.586026,0.911846,0.369087,0.872267,0.612775,1.26255,18.1537,17.5705,19.0397,18.8316,17.9384,19.0877,17.9358,18.9336,17.7667
2021-08-14 10:00:00,2021-08-14,0.0,10:00:00,2021-08-14 10:00:00,4.3191,91.8163,4.42608,99.5837,6.18433,90.426,3.41279,87.9555,4.8349,94.4257,5.53504,90.4799,3.90082,94.7482,6.90289,92.0935,4.88803,99.8468,0.732789,1.00347,0.402078,0.541218,0.952378,0.334983,0.82354,0.637709,1.25829,18.1553,17.579,19.1095,18.8705,17.9573,19.1609,17.9355,19.0103,17.7824
2021-08-14 11:00:00,2021-08-14,0.0,11:00:00,2021-08-14 11:00:00,5.04508,90.0533,5.16119,97.6277,6.16495,88.7482,4.22101,86.9851,5.31549,93.5054,5.92775,89.047,4.8062,92.5486,6.57619,90.5132,5.71898,99.8886,0.192049,0.269922,0.0595088,0.0939541,0.290143,0.0520978,0.24239,0.157568,0.260298,18.4135,17.8394,19.1945,19.0012,18.1711,19.2599,18.1838,19.0863,18.1467
